group_col,group_value,n,default_rate_true,acceptance_rate,refusal_rate,FPR,FNR
AGE_YEARS,60.84,46,0.06521739130434782,0.8260869565217391,0.17391304347826086,0.13953488372093023,0.3333333333333333
AGE_YEARS,59.9,46,0.043478260869565216,0.8043478260869565,0.1956521739130435,0.18181818181818182,0.5
AGE_YEARS,59.97,46,0.021739130434782608,0.8695652173913043,0.13043478260869565,0.1111111111111111,0.0
AGE_YEARS,33.53,46,0.08695652173913043,0.5652173913043478,0.43478260869565216,0.38095238095238093,0.0
AGE_YEARS,29.52,46,0.13043478260869565,0.5,0.5,0.45,0.16666666666666666
AGE_YEARS,59.94,45,0.022222222222222223,0.7777777777777778,0.2222222222222222,0.22727272727272727,1.0
AGE_YEARS,57.53,45,0.044444444444444446,0.7777777777777778,0.2222222222222222,0.23255813953488372,1.0
AGE_YEARS,57.6,45,0.06666666666666667,0.8444444444444444,0.15555555555555556,0.11904761904761904,0.3333333333333333
AGE_YEARS,65.75,45,0.0,0.8888888888888888,0.1111111111111111,0.1111111111111111,
AGE_YEARS,58.78,45,0.044444444444444446,0.8,0.2,0.18604651162790697,0.5
AGE_YEARS,49.78,45,0.022222222222222223,0.7777777777777778,0.2222222222222222,0.20454545454545456,0.0
AGE_YEARS,51.8,45,0.06666666666666667,0.8444444444444444,0.15555555555555556,0.11904761904761904,0.3333333333333333
AGE_YEARS,53.44,45,0.08888888888888889,0.7555555555555555,0.24444444444444444,0.21951219512195122,0.5
AGE_YEARS,55.84,45,0.044444444444444446,0.6666666666666666,0.3333333333333333,0.32558139534883723,0.5
AGE_YEARS,51.88,45,0.08888888888888889,0.7111111111111111,0.28888888888888886,0.24390243902439024,0.25
AGE_YEARS,30.44,45,0.08888888888888889,0.5555555555555556,0.4444444444444444,0.4146341463414634,0.25
AGE_YEARS,51.12,45,0.044444444444444446,0.7777777777777778,0.2222222222222222,0.20930232558139536,0.5
AGE_YEARS,47.9,45,0.1111111111111111,0.8444444444444444,0.15555555555555556,0.1,0.4
AGE_YEARS,48.16,45,0.1111111111111111,0.7555555555555555,0.24444444444444444,0.225,0.6
AGE_YEARS,48.4,45,0.06666666666666667,0.6,0.4,0.35714285714285715,0.0
AGE_YEARS,48.9,45,0.06666666666666667,0.6666666666666666,0.3333333333333333,0.30952380952380953,0.3333333333333333
AGE_YEARS,48.8,45,0.06666666666666667,0.7555555555555555,0.24444444444444444,0.23809523809523808,0.6666666666666666
AGE_YEARS,41.9,45,0.06666666666666667,0.6222222222222222,0.37777777777777777,0.3333333333333333,0.0
AGE_YEARS,31.95,45,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.3,0.4
AGE_YEARS,40.16,45,0.08888888888888889,0.5555555555555556,0.4444444444444444,0.3902439024390244,0.0
AGE_YEARS,40.22,45,0.044444444444444446,0.6222222222222222,0.37777777777777777,0.37209302325581395,0.5
AGE_YEARS,42.7,45,0.08888888888888889,0.8,0.2,0.14634146341463414,0.25
AGE_YEARS,35.94,45,0.1111111111111111,0.6888888888888889,0.3111111111111111,0.275,0.4
AGE_YEARS,35.5,45,0.13333333333333333,0.7777777777777778,0.2222222222222222,0.1282051282051282,0.16666666666666666
AGE_YEARS,38.4,45,0.13333333333333333,0.5555555555555556,0.4444444444444444,0.38461538461538464,0.16666666666666666
AGE_YEARS,33.22,45,0.1111111111111111,0.6,0.4,0.325,0.0
AGE_YEARS,33.47,45,0.044444444444444446,0.7111111111111111,0.28888888888888886,0.2558139534883721,0.0
AGE_YEARS,33.75,45,0.044444444444444446,0.4888888888888889,0.5111111111111111,0.4883720930232558,0.0
AGE_YEARS,34.3,45,0.044444444444444446,0.6666666666666666,0.3333333333333333,0.32558139534883723,0.5
AGE_YEARS,33.8,45,0.08888888888888889,0.5111111111111111,0.4888888888888889,0.4634146341463415,0.25
AGE_YEARS,34.7,45,0.06666666666666667,0.7333333333333333,0.26666666666666666,0.21428571428571427,0.0
AGE_YEARS,36.06,45,0.1111111111111111,0.6444444444444445,0.35555555555555557,0.3,0.2
AGE_YEARS,33.88,45,0.044444444444444446,0.6666666666666666,0.3333333333333333,0.32558139534883723,0.5
AGE_YEARS,44.47,45,0.08888888888888889,0.7111111111111111,0.28888888888888886,0.21951219512195122,0.0
AGE_YEARS,44.22,45,0.1111111111111111,0.8,0.2,0.15,0.4
AGE_YEARS,31.12,45,0.022222222222222223,0.5111111111111111,0.4888888888888889,0.4772727272727273,0.0
AGE_YEARS,42.53,45,0.08888888888888889,0.6888888888888889,0.3111111111111111,0.3170731707317073,0.75
AGE_YEARS,41.75,45,0.022222222222222223,0.6666666666666666,0.3333333333333333,0.3181818181818182,0.0
AGE_YEARS,42.16,45,0.044444444444444446,0.6666666666666666,0.3333333333333333,0.32558139534883723,0.5
AGE_YEARS,55.8,44,0.09090909090909091,0.8636363636363636,0.13636363636363635,0.1,0.5
AGE_YEARS,52.94,44,0.06818181818181818,0.7727272727272727,0.22727272727272727,0.1951219512195122,0.3333333333333333
AGE_YEARS,56.7,44,0.045454545454545456,0.8863636363636364,0.11363636363636363,0.07142857142857142,0.0
AGE_YEARS,56.12,44,0.09090909090909091,0.8636363636363636,0.13636363636363635,0.15,1.0
AGE_YEARS,53.28,44,0.09090909090909091,0.6590909090909091,0.3409090909090909,0.3,0.25
AGE_YEARS,58.9,44,0.09090909090909091,0.8409090909090909,0.1590909090909091,0.125,0.5
AGE_YEARS,63.66,44,0.045454545454545456,0.8636363636363636,0.13636363636363635,0.11904761904761904,0.5
AGE_YEARS,62.56,44,0.11363636363636363,0.8636363636363636,0.13636363636363635,0.1282051282051282,0.8
AGE_YEARS,60.0,44,0.06818181818181818,0.7954545454545454,0.20454545454545456,0.21951219512195122,1.0
AGE_YEARS,61.5,44,0.06818181818181818,0.8409090909090909,0.1590909090909091,0.14634146341463414,0.6666666666666666
AGE_YEARS,47.84,44,0.045454545454545456,0.7272727272727273,0.2727272727272727,0.2619047619047619,0.5
AGE_YEARS,49.03,44,0.045454545454545456,0.7045454545454546,0.29545454545454547,0.2857142857142857,0.5
AGE_YEARS,46.66,44,0.06818181818181818,0.6590909090909091,0.3409090909090909,0.3170731707317073,0.3333333333333333
AGE_YEARS,46.12,44,0.09090909090909091,0.5681818181818182,0.4318181818181818,0.4,0.25
AGE_YEARS,43.53,44,0.06818181818181818,0.7727272727272727,0.22727272727272727,0.21951219512195122,0.6666666666666666
AGE_YEARS,51.47,44,0.06818181818181818,0.75,0.25,0.24390243902439024,0.6666666666666666
AGE_YEARS,51.78,44,0.045454545454545456,0.5681818181818182,0.4318181818181818,0.40476190476190477,0.0
AGE_YEARS,52.47,44,0.11363636363636363,0.75,0.25,0.20512820512820512,0.4
AGE_YEARS,55.94,44,0.09090909090909091,0.7272727272727273,0.2727272727272727,0.225,0.25
AGE_YEARS,42.44,44,0.11363636363636363,0.6590909090909091,0.3409090909090909,0.2564102564102564,0.0
AGE_YEARS,44.06,44,0.09090909090909091,0.6136363636363636,0.38636363636363635,0.35,0.25
AGE_YEARS,47.5,44,0.06818181818181818,0.7045454545454546,0.29545454545454547,0.24390243902439024,0.0
AGE_YEARS,46.1,44,0.045454545454545456,0.7727272727272727,0.22727272727272727,0.19047619047619047,0.0
AGE_YEARS,42.9,44,0.06818181818181818,0.6363636363636364,0.36363636363636365,0.3170731707317073,0.0
AGE_YEARS,46.0,44,0.09090909090909091,0.7727272727272727,0.22727272727272727,0.175,0.25
AGE_YEARS,47.03,44,0.045454545454545456,0.7727272727272727,0.22727272727272727,0.21428571428571427,0.5
AGE_YEARS,34.8,44,0.20454545454545456,0.4772727272727273,0.5227272727272727,0.4,0.0
AGE_YEARS,32.84,44,0.09090909090909091,0.5909090909090909,0.4090909090909091,0.375,0.25
AGE_YEARS,35.56,44,0.045454545454545456,0.5909090909090909,0.4090909090909091,0.38095238095238093,0.0
AGE_YEARS,35.53,44,0.06818181818181818,0.5454545454545454,0.45454545454545453,0.4146341463414634,0.0
AGE_YEARS,27.81,44,0.09090909090909091,0.5454545454545454,0.45454545454545453,0.425,0.25
AGE_YEARS,33.16,44,0.06818181818181818,0.7045454545454546,0.29545454545454547,0.2682926829268293,0.3333333333333333
AGE_YEARS,33.28,44,0.18181818181818182,0.7045454545454546,0.29545454545454547,0.25,0.5
AGE_YEARS,37.44,44,0.20454545454545456,0.6363636363636364,0.36363636363636365,0.3142857142857143,0.4444444444444444
AGE_YEARS,32.28,44,0.11363636363636363,0.5,0.5,0.4358974358974359,0.0
AGE_YEARS,36.6,44,0.11363636363636363,0.5454545454545454,0.45454545454545453,0.38461538461538464,0.0
AGE_YEARS,38.1,44,0.06818181818181818,0.7045454545454546,0.29545454545454547,0.2926829268292683,0.6666666666666666
AGE_YEARS,34.1,44,0.09090909090909091,0.7045454545454546,0.29545454545454547,0.275,0.5
AGE_YEARS,33.6,44,0.06818181818181818,0.5454545454545454,0.45454545454545453,0.4146341463414634,0.0
AGE_YEARS,46.03,44,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.35,0.5
AGE_YEARS,44.97,44,0.11363636363636363,0.6818181818181818,0.3181818181818182,0.2564102564102564,0.2
AGE_YEARS,32.03,44,0.06818181818181818,0.5454545454545454,0.45454545454545453,0.4146341463414634,0.0
AGE_YEARS,52.78,44,0.06818181818181818,0.8181818181818182,0.18181818181818182,0.12195121951219512,0.0
AGE_YEARS,53.16,44,0.045454545454545456,0.7045454545454546,0.29545454545454547,0.2619047619047619,0.0
AGE_YEARS,58.6,44,0.045454545454545456,0.8409090909090909,0.1590909090909091,0.14285714285714285,0.5
AGE_YEARS,59.03,44,0.045454545454545456,0.9090909090909091,0.09090909090909091,0.09523809523809523,1.0
AGE_YEARS,65.1,44,0.06818181818181818,0.8409090909090909,0.1590909090909091,0.12195121951219512,0.3333333333333333
AGE_YEARS,60.22,44,0.045454545454545456,0.8636363636363636,0.13636363636363635,0.11904761904761904,0.5
AGE_YEARS,58.34,44,0.022727272727272728,0.8409090909090909,0.1590909090909091,0.13953488372093023,0.0
AGE_YEARS,56.4,44,0.022727272727272728,0.9090909090909091,0.09090909090909091,0.06976744186046512,0.0
AGE_YEARS,58.66,44,0.06818181818181818,0.8636363636363636,0.13636363636363635,0.0975609756097561,0.3333333333333333
AGE_YEARS,52.8,43,0.046511627906976744,0.6976744186046512,0.3023255813953488,0.2926829268292683,0.5
AGE_YEARS,53.66,43,0.06976744186046512,0.6976744186046512,0.3023255813953488,0.275,0.3333333333333333
AGE_YEARS,54.78,43,0.046511627906976744,0.7674418604651163,0.23255813953488372,0.21951219512195122,0.5
AGE_YEARS,52.7,43,0.046511627906976744,0.7674418604651163,0.23255813953488372,0.21951219512195122,0.5
AGE_YEARS,48.75,43,0.06976744186046512,0.8604651162790697,0.13953488372093023,0.125,0.6666666666666666
AGE_YEARS,48.53,43,0.11627906976744186,0.6511627906976745,0.3488372093023256,0.34210526315789475,0.6
AGE_YEARS,49.9,43,0.09302325581395349,0.6744186046511628,0.32558139534883723,0.28205128205128205,0.25
AGE_YEARS,54.25,43,0.18604651162790697,0.7209302325581395,0.27906976744186046,0.22857142857142856,0.5
AGE_YEARS,54.28,43,0.023255813953488372,0.6744186046511628,0.32558139534883723,0.30952380952380953,0.0
AGE_YEARS,65.56,43,0.0,0.9069767441860465,0.09302325581395349,0.09302325581395349,
AGE_YEARS,65.7,43,0.046511627906976744,0.9302325581395349,0.06976744186046512,0.07317073170731707,1.0
AGE_YEARS,56.75,43,0.046511627906976744,0.7906976744186046,0.20930232558139536,0.1951219512195122,0.5
AGE_YEARS,56.8,43,0.023255813953488372,0.8372093023255814,0.16279069767441862,0.14285714285714285,0.0
AGE_YEARS,57.47,43,0.09302325581395349,0.6976744186046512,0.3023255813953488,0.2564102564102564,0.25
AGE_YEARS,60.28,43,0.09302325581395349,0.8604651162790697,0.13953488372093023,0.07692307692307693,0.25
AGE_YEARS,60.2,43,0.046511627906976744,0.8604651162790697,0.13953488372093023,0.14634146341463414,1.0
AGE_YEARS,61.94,43,0.06976744186046512,0.7906976744186046,0.20930232558139536,0.15,0.0
AGE_YEARS,56.25,43,0.0,0.6744186046511628,0.32558139534883723,0.32558139534883723,
AGE_YEARS,49.38,43,0.09302325581395349,0.7209302325581395,0.27906976744186046,0.2564102564102564,0.5
AGE_YEARS,50.47,43,0.046511627906976744,0.7441860465116279,0.2558139534883721,0.21951219512195122,0.0
AGE_YEARS,49.94,43,0.0,0.7674418604651163,0.23255813953488372,0.23255813953488372,
AGE_YEARS,53.22,43,0.023255813953488372,0.7209302325581395,0.27906976744186046,0.2619047619047619,0.0
AGE_YEARS,50.72,43,0.16279069767441862,0.8372093023255814,0.16279069767441862,0.08333333333333333,0.42857142857142855
AGE_YEARS,39.75,43,0.06976744186046512,0.7674418604651163,0.23255813953488372,0.2,0.3333333333333333
AGE_YEARS,41.06,43,0.09302325581395349,0.7441860465116279,0.2558139534883721,0.23076923076923078,0.5
AGE_YEARS,34.16,43,0.11627906976744186,0.4883720930232558,0.5116279069767442,0.47368421052631576,0.2
AGE_YEARS,33.34,43,0.06976744186046512,0.5116279069767442,0.4883720930232558,0.475,0.3333333333333333
AGE_YEARS,32.75,43,0.13953488372093023,0.627906976744186,0.37209302325581395,0.2972972972972973,0.16666666666666666
AGE_YEARS,32.72,43,0.18604651162790697,0.4883720930232558,0.5116279069767442,0.4,0.0
AGE_YEARS,32.97,43,0.09302325581395349,0.7209302325581395,0.27906976744186046,0.23076923076923078,0.25
AGE_YEARS,32.66,43,0.06976744186046512,0.7209302325581395,0.27906976744186046,0.225,0.0
AGE_YEARS,33.78,43,0.06976744186046512,0.6511627906976745,0.3488372093023256,0.35,0.6666666666666666
AGE_YEARS,43.34,43,0.11627906976744186,0.7906976744186046,0.20930232558139536,0.13157894736842105,0.2
AGE_YEARS,44.4,43,0.06976744186046512,0.6511627906976745,0.3488372093023256,0.325,0.3333333333333333
AGE_YEARS,45.56,43,0.06976744186046512,0.6976744186046512,0.3023255813953488,0.275,0.3333333333333333
AGE_YEARS,45.22,43,0.09302325581395349,0.6511627906976745,0.3488372093023256,0.3076923076923077,0.25
AGE_YEARS,40.66,43,0.11627906976744186,0.6976744186046512,0.3023255813953488,0.23684210526315788,0.2
AGE_YEARS,37.0,43,0.11627906976744186,0.5348837209302325,0.46511627906976744,0.39473684210526316,0.0
AGE_YEARS,28.19,43,0.046511627906976744,0.5348837209302325,0.46511627906976744,0.4634146341463415,0.5
AGE_YEARS,41.16,43,0.16279069767441862,0.5813953488372093,0.4186046511627907,0.3333333333333333,0.14285714285714285
AGE_YEARS,42.66,43,0.046511627906976744,0.6046511627906976,0.3953488372093023,0.36585365853658536,0.0
AGE_YEARS,47.53,43,0.11627906976744186,0.7906976744186046,0.20930232558139536,0.10526315789473684,0.0
AGE_YEARS,47.1,43,0.11627906976744186,0.7906976744186046,0.20930232558139536,0.15789473684210525,0.4
AGE_YEARS,47.97,43,0.09302325581395349,0.6976744186046512,0.3023255813953488,0.2564102564102564,0.25
AGE_YEARS,46.2,43,0.06976744186046512,0.5813953488372093,0.4186046511627907,0.375,0.0
AGE_YEARS,48.47,43,0.023255813953488372,0.7209302325581395,0.27906976744186046,0.2619047619047619,0.0
AGE_YEARS,43.97,43,0.09302325581395349,0.7906976744186046,0.20930232558139536,0.1794871794871795,0.5
AGE_YEARS,48.84,43,0.023255813953488372,0.7906976744186046,0.20930232558139536,0.19047619047619047,0.0
AGE_YEARS,32.1,42,0.09523809523809523,0.6190476190476191,0.38095238095238093,0.34210526315789475,0.25
AGE_YEARS,46.06,42,0.09523809523809523,0.6428571428571429,0.35714285714285715,0.2894736842105263,0.0
AGE_YEARS,34.94,42,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.3333333333333333,0.3333333333333333
AGE_YEARS,45.47,42,0.023809523809523808,0.6666666666666666,0.3333333333333333,0.3170731707317073,0.0
AGE_YEARS,49.1,42,0.09523809523809523,0.8095238095238095,0.19047619047619047,0.13157894736842105,0.25
AGE_YEARS,47.44,42,0.09523809523809523,0.6428571428571429,0.35714285714285715,0.34210526315789475,0.5
AGE_YEARS,47.34,42,0.11904761904761904,0.8333333333333334,0.16666666666666666,0.10810810810810811,0.4
AGE_YEARS,56.34,42,0.047619047619047616,0.7380952380952381,0.2619047619047619,0.25,0.5
AGE_YEARS,56.28,42,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.07692307692307693,1.0
AGE_YEARS,58.94,42,0.047619047619047616,0.8571428571428571,0.14285714285714285,0.125,0.5
AGE_YEARS,57.94,42,0.023809523809523808,0.7857142857142857,0.21428571428571427,0.21951219512195122,1.0
AGE_YEARS,59.84,42,0.07142857142857142,0.8095238095238095,0.19047619047619047,0.1794871794871795,0.6666666666666666
AGE_YEARS,59.16,42,0.09523809523809523,0.8333333333333334,0.16666666666666666,0.18421052631578946,1.0
AGE_YEARS,55.6,42,0.09523809523809523,0.7619047619047619,0.23809523809523808,0.18421052631578946,0.25
AGE_YEARS,54.47,42,0.023809523809523808,0.7142857142857143,0.2857142857142857,0.2682926829268293,0.0
AGE_YEARS,53.4,42,0.09523809523809523,0.8571428571428571,0.14285714285714285,0.10526315789473684,0.5
AGE_YEARS,51.4,42,0.047619047619047616,0.6428571428571429,0.35714285714285715,0.35,0.5
AGE_YEARS,51.7,42,0.023809523809523808,0.8095238095238095,0.19047619047619047,0.1951219512195122,1.0
AGE_YEARS,59.8,42,0.047619047619047616,0.8571428571428571,0.14285714285714285,0.15,1.0
AGE_YEARS,60.72,42,0.023809523809523808,0.7380952380952381,0.2619047619047619,0.24390243902439024,0.0
AGE_YEARS,61.12,42,0.023809523809523808,0.8333333333333334,0.16666666666666666,0.14634146341463414,0.0
AGE_YEARS,62.12,42,0.023809523809523808,0.9523809523809523,0.047619047619047616,0.04878048780487805,1.0
AGE_YEARS,57.56,42,0.047619047619047616,0.8095238095238095,0.19047619047619047,0.175,0.5
AGE_YEARS,56.44,42,0.07142857142857142,0.7619047619047619,0.23809523809523808,0.20512820512820512,0.3333333333333333
AGE_YEARS,65.5,42,0.047619047619047616,0.8333333333333334,0.16666666666666666,0.15,0.5
AGE_YEARS,50.03,42,0.16666666666666666,0.7857142857142857,0.21428571428571427,0.14285714285714285,0.42857142857142855
AGE_YEARS,52.2,42,0.023809523809523808,0.8571428571428571,0.14285714285714285,0.14634146341463414,1.0
AGE_YEARS,49.34,42,0.07142857142857142,0.7857142857142857,0.21428571428571427,0.20512820512820512,0.6666666666666666
AGE_YEARS,50.9,42,0.14285714285714285,0.7857142857142857,0.21428571428571427,0.19444444444444445,0.6666666666666666
AGE_YEARS,48.66,42,0.09523809523809523,0.8571428571428571,0.14285714285714285,0.10526315789473684,0.5
AGE_YEARS,48.97,42,0.023809523809523808,0.7380952380952381,0.2619047619047619,0.24390243902439024,0.0
AGE_YEARS,52.0,42,0.11904761904761904,0.5952380952380952,0.40476190476190477,0.32432432432432434,0.0
AGE_YEARS,51.44,42,0.047619047619047616,0.7857142857142857,0.21428571428571427,0.2,0.5
AGE_YEARS,53.78,42,0.11904761904761904,0.7619047619047619,0.23809523809523808,0.21621621621621623,0.6
AGE_YEARS,53.2,42,0.023809523809523808,0.7380952380952381,0.2619047619047619,0.2682926829268293,1.0
AGE_YEARS,55.56,42,0.11904761904761904,0.7857142857142857,0.21428571428571427,0.13513513513513514,0.2
AGE_YEARS,56.3,42,0.09523809523809523,0.9047619047619048,0.09523809523809523,0.02631578947368421,0.25
AGE_YEARS,50.56,42,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0
AGE_YEARS,48.56,42,0.023809523809523808,0.7619047619047619,0.23809523809523808,0.21951219512195122,0.0
AGE_YEARS,27.38,42,0.11904761904761904,0.42857142857142855,0.5714285714285714,0.5135135135135135,0.0
AGE_YEARS,32.94,42,0.09523809523809523,0.4523809523809524,0.5476190476190477,0.5,0.0
AGE_YEARS,35.97,42,0.09523809523809523,0.6666666666666666,0.3333333333333333,0.2631578947368421,0.0
AGE_YEARS,40.8,42,0.11904761904761904,0.7619047619047619,0.23809523809523808,0.13513513513513514,0.0
AGE_YEARS,38.6,42,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.3333333333333333,0.3333333333333333
AGE_YEARS,37.66,42,0.07142857142857142,0.7380952380952381,0.2619047619047619,0.2564102564102564,0.6666666666666666
AGE_YEARS,27.66,42,0.11904761904761904,0.5476190476190477,0.4523809523809524,0.40540540540540543,0.2
AGE_YEARS,37.03,42,0.047619047619047616,0.8333333333333334,0.16666666666666666,0.15,0.5
AGE_YEARS,43.1,42,0.11904761904761904,0.7142857142857143,0.2857142857142857,0.1891891891891892,0.0
AGE_YEARS,39.5,42,0.023809523809523808,0.6666666666666666,0.3333333333333333,0.34146341463414637,1.0
AGE_YEARS,38.8,42,0.09523809523809523,0.7857142857142857,0.21428571428571427,0.15789473684210525,0.25
AGE_YEARS,52.06,41,0.024390243902439025,0.8536585365853658,0.14634146341463414,0.125,0.0
AGE_YEARS,52.03,41,0.07317073170731707,0.8048780487804879,0.1951219512195122,0.18421052631578946,0.6666666666666666
AGE_YEARS,52.56,41,0.07317073170731707,0.8048780487804879,0.1951219512195122,0.13157894736842105,0.0
AGE_YEARS,51.16,41,0.0975609756097561,0.8292682926829268,0.17073170731707318,0.08108108108108109,0.0
AGE_YEARS,53.84,41,0.07317073170731707,0.7804878048780488,0.21951219512195122,0.21052631578947367,0.6666666666666666
AGE_YEARS,60.4,41,0.0975609756097561,0.8536585365853658,0.14634146341463414,0.10810810810810811,0.5
AGE_YEARS,60.34,41,0.07317073170731707,0.8048780487804879,0.1951219512195122,0.15789473684210525,0.3333333333333333
AGE_YEARS,59.28,41,0.04878048780487805,0.7317073170731707,0.2682926829268293,0.23076923076923078,0.0
AGE_YEARS,59.3,41,0.04878048780487805,0.9024390243902439,0.0975609756097561,0.07692307692307693,0.5
AGE_YEARS,59.1,41,0.024390243902439025,0.8292682926829268,0.17073170731707318,0.175,1.0
AGE_YEARS,59.66,41,0.0975609756097561,0.8048780487804879,0.1951219512195122,0.13513513513513514,0.25
AGE_YEARS,61.66,41,0.04878048780487805,0.7560975609756098,0.24390243902439024,0.2564102564102564,1.0
AGE_YEARS,60.88,41,0.04878048780487805,0.8536585365853658,0.14634146341463414,0.1282051282051282,0.5
AGE_YEARS,55.0,41,0.04878048780487805,0.7804878048780488,0.21951219512195122,0.1794871794871795,0.0
AGE_YEARS,55.75,41,0.0,0.7560975609756098,0.24390243902439024,0.24390243902439024,
AGE_YEARS,56.0,41,0.04878048780487805,0.8536585365853658,0.14634146341463414,0.1282051282051282,0.5
AGE_YEARS,55.3,41,0.0975609756097561,0.7073170731707317,0.2926829268292683,0.2972972972972973,0.75
AGE_YEARS,53.8,41,0.07317073170731707,0.7804878048780488,0.21951219512195122,0.15789473684210525,0.0
AGE_YEARS,54.06,41,0.04878048780487805,0.7560975609756098,0.24390243902439024,0.23076923076923078,0.5
AGE_YEARS,56.9,41,0.07317073170731707,0.7560975609756098,0.24390243902439024,0.18421052631578946,0.0
AGE_YEARS,57.03,41,0.04878048780487805,0.7317073170731707,0.2682926829268293,0.2564102564102564,0.5
AGE_YEARS,48.72,41,0.04878048780487805,0.6585365853658537,0.34146341463414637,0.3076923076923077,0.0
AGE_YEARS,49.25,41,0.12195121951219512,0.7560975609756098,0.24390243902439024,0.19444444444444445,0.4
AGE_YEARS,50.1,41,0.12195121951219512,0.7317073170731707,0.2682926829268293,0.16666666666666666,0.0
AGE_YEARS,31.84,41,0.17073170731707318,0.6829268292682927,0.3170731707317073,0.2647058823529412,0.42857142857142855
AGE_YEARS,41.47,41,0.07317073170731707,0.7317073170731707,0.2682926829268293,0.2631578947368421,0.6666666666666666
AGE_YEARS,44.9,41,0.0975609756097561,0.8292682926829268,0.17073170731707318,0.16216216216216217,0.75
AGE_YEARS,44.34,41,0.04878048780487805,0.6829268292682927,0.3170731707317073,0.3076923076923077,0.5
AGE_YEARS,46.28,41,0.14634146341463414,0.7073170731707317,0.2926829268292683,0.22857142857142856,0.3333333333333333
AGE_YEARS,45.53,41,0.024390243902439025,0.8048780487804879,0.1951219512195122,0.175,0.0
AGE_YEARS,45.44,41,0.12195121951219512,0.6585365853658537,0.34146341463414637,0.2777777777777778,0.2
AGE_YEARS,31.55,41,0.14634146341463414,0.4634146341463415,0.5365853658536586,0.45714285714285713,0.0
AGE_YEARS,44.3,41,0.07317073170731707,0.7073170731707317,0.2926829268292683,0.2894736842105263,0.6666666666666666
AGE_YEARS,47.88,41,0.0975609756097561,0.6829268292682927,0.3170731707317073,0.2702702702702703,0.25
AGE_YEARS,47.2,41,0.0975609756097561,0.7560975609756098,0.24390243902439024,0.16216216216216217,0.0
AGE_YEARS,47.75,41,0.04878048780487805,0.8292682926829268,0.17073170731707318,0.1794871794871795,1.0
AGE_YEARS,46.97,41,0.04878048780487805,0.6585365853658537,0.34146341463414637,0.3333333333333333,0.5
AGE_YEARS,48.88,41,0.0975609756097561,0.7073170731707317,0.2926829268292683,0.2972972972972973,0.75
AGE_YEARS,49.0,41,0.0975609756097561,0.8292682926829268,0.17073170731707318,0.08108108108108109,0.0
AGE_YEARS,43.72,41,0.12195121951219512,0.8292682926829268,0.17073170731707318,0.1111111111111111,0.4
AGE_YEARS,46.47,41,0.04878048780487805,0.6829268292682927,0.3170731707317073,0.28205128205128205,0.0
AGE_YEARS,31.44,41,0.07317073170731707,0.8048780487804879,0.1951219512195122,0.15789473684210525,0.3333333333333333
AGE_YEARS,40.75,41,0.14634146341463414,0.6341463414634146,0.36585365853658536,0.3142857142857143,0.3333333333333333
AGE_YEARS,42.06,41,0.07317073170731707,0.6097560975609756,0.3902439024390244,0.39473684210526316,0.6666666666666666
AGE_YEARS,31.98,41,0.024390243902439025,0.5853658536585366,0.4146341463414634,0.4,0.0
AGE_YEARS,27.94,41,0.21951219512195122,0.4878048780487805,0.5121951219512195,0.5625,0.6666666666666666
AGE_YEARS,37.06,41,0.04878048780487805,0.5609756097560976,0.43902439024390244,0.41025641025641024,0.0
AGE_YEARS,32.4,41,0.07317073170731707,0.7317073170731707,0.2682926829268293,0.2894736842105263,1.0
AGE_YEARS,38.72,41,0.07317073170731707,0.7560975609756098,0.24390243902439024,0.23684210526315788,0.6666666666666666
AGE_YEARS,28.38,41,0.17073170731707318,0.4634146341463415,0.5365853658536586,0.47058823529411764,0.14285714285714285
AGE_YEARS,33.44,41,0.07317073170731707,0.7073170731707317,0.2926829268292683,0.23684210526315788,0.0
AGE_YEARS,33.2,41,0.04878048780487805,0.6585365853658537,0.34146341463414637,0.3076923076923077,0.0
AGE_YEARS,33.25,41,0.17073170731707318,0.5121951219512195,0.4878048780487805,0.4117647058823529,0.14285714285714285
AGE_YEARS,52.62,40,0.05,0.725,0.275,0.2631578947368421,0.5
AGE_YEARS,65.9,40,0.075,0.9,0.1,0.10810810810810811,1.0
AGE_YEARS,56.6,40,0.025,0.8,0.2,0.20512820512820512,1.0
AGE_YEARS,28.94,40,0.1,0.575,0.425,0.4166666666666667,0.5
AGE_YEARS,53.03,40,0.025,0.825,0.175,0.1794871794871795,1.0
AGE_YEARS,54.5,40,0.15,0.675,0.325,0.23529411764705882,0.16666666666666666
AGE_YEARS,45.94,40,0.075,0.7,0.3,0.24324324324324326,0.0
AGE_YEARS,35.25,40,0.075,0.625,0.375,0.35135135135135137,0.3333333333333333
AGE_YEARS,33.03,40,0.1,0.55,0.45,0.4166666666666667,0.25
AGE_YEARS,55.2,40,0.075,0.8,0.2,0.21621621621621623,1.0
AGE_YEARS,61.2,40,0.05,0.85,0.15,0.15789473684210525,1.0
AGE_YEARS,46.25,40,0.1,0.625,0.375,0.3055555555555556,0.0
AGE_YEARS,47.7,40,0.1,0.725,0.275,0.25,0.5
